pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count
2026-05-23T00:22:15.126,61392,523,0.421,0.628,0.383,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.250,61542,814,0.656,0.977,1.431,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.377,61646,782,0.63,0.939,1.316,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.438,61750,587,0.473,0.705,0.614,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.562,61854,529,0.426,0.635,0.405,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.686,61958,867,0.699,1.041,1.622,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.747,62062,1023,0.824,1.228,2.184,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.871,62166,1009,0.813,1.211,2.133,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:15.998,62270,683,0.55,0.82,0.959,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.060,62374,519,0.418,0.623,0.369,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.185,62478,655,0.528,0.786,0.859,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.309,62579,690,0.556,0.828,0.985,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.372,62683,959,0.773,1.151,1.953,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.496,62787,1143,0.921,1.372,2.616,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.620,62891,793,0.639,0.952,1.356,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.684,62995,597,0.481,0.717,0.65,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.808,63099,504,0.406,0.605,0.315,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.931,63203,850,0.685,1.02,1.561,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:16.993,63307,1003,0.808,1.204,2.112,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.119,63411,1025,0.826,1.23,2.191,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.242,63561,824,0.664,0.989,1.467,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.368,63665,851,0.686,1.021,1.564,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.492,63769,1000,0.806,1.2,2.101,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.552,63873,1017,0.82,1.221,2.162,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.676,63977,683,0.55,0.82,0.959,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.800,64081,529,0.426,0.635,0.405,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.862,64185,636,0.513,0.763,0.79,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:17.988,64289,920,0.741,1.104,1.813,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.112,64393,1113,0.897,1.336,2.508,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.175,64497,884,0.712,1.061,1.683,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.299,64599,684,0.551,0.821,0.963,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.425,64703,578,0.466,0.694,0.581,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.487,64807,572,0.461,0.687,0.56,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.611,64911,891,0.718,1.069,1.708,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.736,65015,1066,0.859,1.28,2.339,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.797,65119,955,0.77,1.146,1.939,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:18.924,65223,657,0.529,0.789,0.866,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.045,65327,480,0.387,0.576,0.228,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.108,65431,694,0.559,0.833,0.999,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.295,65570,860,0.693,1.032,1.597,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.358,65675,922,0.743,1.107,1.82,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.484,65779,1113,0.897,1.336,2.508,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.545,65883,883,0.712,1.06,1.68,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.667,65987,619,0.499,0.743,0.729,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.792,66091,440,0.355,0.528,0.084,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.853,66195,779,0.628,0.935,1.305,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:19.979,66299,980,0.79,1.176,2.029,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.102,66403,1106,0.891,1.328,2.483,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.225,66507,737,0.594,0.885,1.154,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.289,66608,647,0.521,0.777,0.83,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.412,66712,536,0.432,0.643,0.43,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.475,66816,606,0.488,0.727,0.682,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.600,66920,917,0.739,1.101,1.802,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.724,67024,1095,0.882,1.314,2.443,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.786,67128,911,0.734,1.094,1.781,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:20.899,67232,624,0.503,0.749,0.747,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.022,67336,449,0.362,0.539,0.117,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.145,67440,753,0.607,0.904,1.212,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.271,67589,650,0.524,0.78,0.841,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.394,67694,621,0.5,0.745,0.736,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.455,67798,433,0.349,0.52,0.059,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.582,67902,759,0.612,0.911,1.233,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
