pc_timestamp,elapsed_s,setpoint,pressure,error,delta_pressure,prev_duty,voltage_rms,duty_next_percent,duty_percent,estimated_output_rms_v,jsy_voltage_rms_v,valve_open_count,valve_state_label,valve_phase,safety_rule_applied,operation_region,ignored_features_note
2026-06-05 22:15:31.028,148.304,0.85,0.2015333333333333,0.6484666666666667,0.004399999999999987,80.0,171.26,95.0,80.0,176.0,171.26,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:31.579,148.855,0.85,0.209,0.641,0.007466666666666705,80.0,171.26,95.0,80.0,176.0,171.26,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:32.139,149.415,0.85,0.2106666666666666,0.6393333333333333,0.0016666666666666219,80.0,171.11,95.0,80.0,176.0,171.11,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:32.821,150.097,0.85,0.2124,0.6376,0.0017333333333333922,80.0,171.2,95.0,80.0,176.0,171.2,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:33.318,150.594,0.85,0.2070666666666666,0.6429333333333334,-0.005333333333333412,80.0,171.2,95.0,80.0,176.0,171.2,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:33.819,151.095,0.85,0.2048666666666666,0.6451333333333333,-0.0021999999999999797,80.0,171.2,95.0,80.0,176.0,171.2,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:34.381,151.657,0.85,0.2027999999999999,0.6472000000000001,-0.0020666666666667166,80.0,171.2,95.0,80.0,176.0,171.2,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:34.941,152.217,0.85,0.2030666666666666,0.6469333333333334,0.0002666666666666928,80.0,171.16,95.0,80.0,176.0,171.16,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:35.441,152.717,0.85,0.2056666666666666,0.6443333333333334,0.002600000000000019,80.0,171.16,95.0,80.0,176.0,171.16,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:36.017,153.293,0.85,0.2062666666666666,0.6437333333333334,0.0005999999999999894,80.0,171.19,95.0,80.0,176.0,171.19,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:36.531,153.807,0.85,0.2039333333333333,0.6460666666666667,-0.0023333333333332984,80.0,171.19,95.0,80.0,176.0,171.19,3,3 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:37.093,154.369,0.85,0.2044,0.6456,0.00046666666666669854,80.0,171.13,95.0,80.0,176.0,171.13,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:37.591,154.867,0.85,0.2065333333333333,0.6434666666666666,0.0021333333333332927,80.0,171.13,95.0,80.0,176.0,171.13,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:38.152,155.428,0.85,0.2184666666666666,0.6315333333333334,0.011933333333333296,80.0,171.15,95.0,80.0,176.0,171.15,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:38.840,156.116,0.85,0.223,0.627,0.004533333333333417,80.0,171.1,95.0,80.0,176.0,171.1,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:39.340,156.616,0.85,0.2216,0.6284,-0.0014000000000000123,80.0,171.1,95.0,80.0,176.0,171.1,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:39.899,157.175,0.85,0.2236,0.6264,0.0020000000000000018,80.0,171.2,95.0,80.0,176.0,171.2,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:40.396,157.672,0.85,0.226,0.624,0.0024000000000000132,80.0,171.2,95.0,80.0,176.0,171.2,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:40.958,158.234,0.85,0.2320666666666666,0.6179333333333334,0.006066666666666581,80.0,171.04,95.0,80.0,176.0,171.04,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:41.455,158.731,0.85,0.2335333333333333,0.6164666666666667,0.0014666666666666994,80.0,171.04,95.0,80.0,176.0,171.04,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:42.038,159.314,0.85,0.2364666666666666,0.6135333333333334,0.0029333333333333156,80.0,171.16,95.0,80.0,176.0,171.16,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:42.592,159.868,0.85,0.2347999999999999,0.6152000000000001,-0.0016666666666667052,80.0,171.16,95.0,80.0,176.0,171.16,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:43.112,160.388,0.85,0.2355999999999999,0.6144000000000001,0.0007999999999999952,80.0,171.21,95.0,80.0,176.0,171.21,2,2 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
