pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,t_rel,error
2026-07-02T01:39:54.707,2730723,496,0.4045333333333333,0.5930666666666666,0.2796,90.97,5000,200.12,1,197.29,0.671,198.94,0.747,148,0.995,0.07,2113,1,90.97,4,4 keran stabil,stable,0.3,1,0,8.456,0.020399999999999974
2026-07-02T01:39:55.267,2731300,498,0.4051333333333333,0.5931333333333334,0.2793333333333334,90.97,5000,200.12,1,197.33,0.671,198.97,0.747,148,0.995,0.07,2113,1,90.97,4,4 keran stabil,stable,0.3,1,0,9.016,0.02066666666666661
2026-07-02T01:39:55.767,2731835,501,0.4052,0.5919333333333333,0.276,91.54,5000,201.38,1,197.33,0.671,198.97,0.747,148,0.995,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,9.516,0.023999999999999966
2026-07-02T01:39:56.265,2732305,489,0.4037333333333333,0.5913999999999999,0.2742,91.54,5000,201.38,1,197.25,0.669,198.9,0.745,148,0.998,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,10.014,0.02579999999999999
2026-07-02T01:39:56.764,2732840,506,0.4025333333333333,0.5908666666666667,0.2726666666666666,91.54,5000,201.38,1,197.25,0.669,198.9,0.745,148,0.998,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,10.513,0.027333333333333376
2026-07-02T01:39:57.263,2733309,500,0.4035333333333333,0.5903333333333334,0.2707333333333333,91.54,5000,201.38,1,198.61,0.669,200.19,0.745,149,0.999,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,11.012,0.029266666666666663
2026-07-02T01:39:57.762,2733844,500,0.4034666666666667,0.5899333333333333,0.2696,91.54,5000,201.38,1,198.61,0.669,200.19,0.745,149,0.999,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,11.511,0.030399999999999983
2026-07-02T01:39:58.260,2734314,494,0.4042666666666666,0.5898,0.2692,91.54,5000,201.38,1,198.64,0.667,200.22,0.743,148,0.994,0.07,2113,1,91.54,4,4 keran stabil,stable,0.3,1,0,12.009,0.030799999999999994
2026-07-02T01:39:58.775,2734849,495,0.4016,0.5893333333333334,0.2676,92.0,5000,202.4,1,198.64,0.667,200.22,0.743,148,0.994,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,12.524,0.032399999999999984
2026-07-02T01:39:59.367,2735426,504,0.4011333333333333,0.589,0.2665333333333333,92.0,5000,202.4,1,198.6,0.669,200.18,0.745,149,0.999,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,13.116,0.0334666666666667
2026-07-02T01:39:59.928,2736007,500,0.4001333333333334,0.5884666666666667,0.2650666666666667,92.0,5000,202.4,1,199.66,0.67,201.19,0.746,150,0.999,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,13.677,0.034933333333333316
2026-07-02T01:40:00.489,2736542,496,0.4015333333333333,0.5892,0.2678666666666667,92.0,5000,202.4,1,199.66,0.67,201.19,0.746,150,0.999,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,14.238,0.03213333333333329
2026-07-02T01:40:01.026,2737124,509,0.402,0.5902666666666666,0.2712666666666666,92.0,5000,202.4,1,199.6,0.673,201.13,0.749,150,0.995,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,14.775,0.02873333333333339
2026-07-02T01:40:01.603,2737659,497,0.4026666666666667,0.5907333333333332,0.2725333333333333,92.0,5000,202.4,1,199.6,0.673,201.13,0.749,150,0.995,0.07,2113,1,92.0,4,4 keran stabil,stable,0.3,1,0,15.352,0.027466666666666695
2026-07-02T01:40:02.190,2738236,500,0.4037333333333333,0.5907333333333332,0.2723333333333333,92.43,5000,203.34,1,199.62,0.672,201.15,0.748,150,0.996,0.07,2113,1,92.43,4,4 keran stabil,stable,0.3,1,0,15.939,0.027666666666666673
2026-07-02T01:40:02.690,2738771,505,0.4029333333333333,0.5896666666666666,0.2691333333333333,92.43,5000,203.34,1,199.62,0.672,201.15,0.748,150,0.996,0.07,2113,1,92.43,4,4 keran stabil,stable,0.3,1,0,16.439,0.03086666666666671
2026-07-02T01:40:03.188,2739241,495,0.3987333333333333,0.5889333333333333,0.2669333333333333,92.43,5000,203.34,1,200.61,0.672,202.09,0.748,151,0.998,0.07,2113,1,92.43,4,4 keran stabil,stable,0.3,1,0,16.937,0.03306666666666669
2026-07-02T01:40:03.688,2739776,500,0.3988,0.5876666666666667,0.2634666666666667,92.43,5000,203.34,1,200.61,0.672,202.09,0.748,151,0.998,0.07,2113,1,92.43,4,4 keran stabil,stable,0.3,1,0,17.437,0.03653333333333331
2026-07-02T01:40:04.187,2740246,506,0.3977333333333333,0.5871999999999999,0.2615333333333333,92.43,5000,203.34,1,200.61,0.671,202.09,0.747,151,1.0,0.07,2113,1,92.43,4,4 keran stabil,stable,0.3,1,0,17.936,0.038466666666666705
2026-07-02T01:40:04.689,2740781,502,0.4022,0.5883333333333333,0.2652666666666666,92.73,5000,204.01,1,200.61,0.671,202.09,0.747,151,1.0,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,18.438,0.034733333333333394
2026-07-02T01:40:05.187,2741250,500,0.4006666666666666,0.5889333333333333,0.2669333333333333,92.73,5000,204.01,1,200.61,0.671,202.09,0.747,150,0.993,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,18.936,0.03306666666666669
2026-07-02T01:40:05.688,2741785,500,0.4029999999999999,0.5893999999999999,0.2686666666666666,92.73,5000,204.01,1,200.61,0.671,202.09,0.747,150,0.993,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,19.437,0.03133333333333338
2026-07-02T01:40:06.186,2742255,497,0.4008,0.5892666666666666,0.2683999999999999,92.73,5000,204.01,1,201.39,0.67,202.83,0.746,151,0.997,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,19.935,0.03160000000000007
2026-07-02T01:40:06.685,2742790,493,0.4012666666666666,0.5890666666666667,0.2674,92.73,5000,204.01,1,201.39,0.67,202.83,0.746,151,0.997,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,20.434,0.03259999999999996
2026-07-02T01:40:07.185,2743260,468,0.4008666666666666,0.5891333333333333,0.2677333333333333,92.73,5000,204.01,1,201.39,0.671,202.83,0.747,151,0.996,0.07,2113,1,92.73,4,4 keran stabil,stable,0.3,1,0,20.934,0.032266666666666666
2026-07-02T01:40:07.683,2743795,509,0.4022,0.5894666666666666,0.2685333333333333,93.08,5000,204.77,1,201.39,0.671,202.83,0.747,151,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,21.432,0.0314666666666667
2026-07-02T01:40:08.183,2744264,497,0.4014,0.5896,0.2691333333333333,93.08,5000,204.77,1,201.39,0.671,202.83,0.747,151,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,21.932,0.03086666666666671
2026-07-02T01:40:08.682,2744799,500,0.4002,0.5892,0.2676666666666667,93.08,5000,204.77,1,201.39,0.671,202.83,0.747,151,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,22.431,0.03233333333333327
2026-07-02T01:40:09.304,2745376,502,0.4029333333333333,0.5899333333333333,0.2695333333333333,93.08,5000,204.77,1,202.18,0.673,203.58,0.749,152,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,23.053,0.030466666666666697
2026-07-02T01:40:09.806,2745911,500,0.4025333333333333,0.5895333333333334,0.2681333333333333,93.08,5000,204.77,1,202.18,0.673,203.58,0.749,152,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,23.555,0.03186666666666671
2026-07-02T01:40:10.365,2746488,502,0.4028,0.5896666666666666,0.2688666666666667,93.08,5000,204.77,1,202.18,0.673,203.58,0.749,152,0.996,0.07,2113,1,93.08,4,4 keran stabil,stable,0.3,1,0,24.114,0.03113333333333329
2026-07-02T01:40:10.989,2747064,508,0.4033333333333334,0.5897333333333333,0.2694,93.41,5000,205.5,1,202.19,0.673,203.59,0.749,152,0.996,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,24.738,0.030600000000000016
2026-07-02T01:40:11.490,2747599,498,0.4036,0.5898,0.2697333333333333,93.41,5000,205.5,1,202.19,0.673,203.59,0.749,152,0.996,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,25.239,0.030266666666666664
2026-07-02T01:40:11.987,2748069,494,0.4036,0.5902,0.2708666666666667,93.41,5000,205.5,1,202.94,0.675,204.3,0.751,153,0.997,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,25.736,0.02913333333333329
2026-07-02T01:40:12.488,2748604,495,0.4029999999999999,0.5896,0.2693333333333333,93.41,5000,205.5,1,202.94,0.675,204.3,0.751,153,0.997,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,26.237,0.030666666666666675
2026-07-02T01:40:12.989,2749074,504,0.4035333333333333,0.5889333333333333,0.2674666666666667,93.41,5000,205.5,1,202.87,0.675,204.23,0.751,153,0.997,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,26.738,0.0325333333333333
2026-07-02T01:40:13.489,2749609,495,0.4030666666666667,0.588,0.2642666666666667,93.41,5000,205.5,1,202.87,0.675,204.23,0.751,153,0.997,0.07,2113,1,93.41,4,4 keran stabil,stable,0.3,1,0,27.238,0.035733333333333284
2026-07-02T01:40:13.985,2750078,509,0.4037333333333333,0.5876,0.2636666666666666,93.71,5000,206.17,1,202.89,0.675,204.25,0.751,153,0.997,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,27.734,0.036333333333333384
2026-07-02T01:40:14.486,2750614,494,0.4028666666666666,0.5889333333333333,0.2677333333333333,93.71,5000,206.17,1,202.89,0.675,204.25,0.751,153,0.997,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,28.235,0.032266666666666666
2026-07-02T01:40:14.987,2751083,496,0.4021333333333333,0.5892,0.2683999999999999,93.71,5000,206.17,1,203.58,0.676,204.91,0.752,154,0.999,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,28.736,0.03160000000000007
2026-07-02T01:40:15.487,2751618,496,0.4023333333333333,0.5896,0.2699333333333333,93.71,5000,206.17,1,203.58,0.676,204.91,0.752,154,0.999,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,29.236,0.030066666666666686
2026-07-02T01:40:15.988,2752088,494,0.4016,0.5899333333333333,0.2701333333333334,93.71,5000,206.17,1,203.58,0.675,204.91,0.751,154,1.0,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,29.737,0.029866666666666597
2026-07-02T01:40:16.488,2752623,472,0.4004,0.59,0.2703333333333333,93.71,5000,206.17,1,203.58,0.675,204.91,0.751,154,1.0,0.07,2113,1,93.71,4,4 keran stabil,stable,0.3,1,0,30.237,0.029666666666666675
2026-07-02T01:40:16.985,2753092,497,0.4003333333333334,0.5903333333333334,0.2709333333333333,93.97,5000,206.74,1,203.61,0.675,204.94,0.751,154,1.0,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,30.734,0.029066666666666685
2026-07-02T01:40:17.486,2753628,501,0.3984666666666667,0.5901333333333334,0.2701333333333334,93.97,5000,206.74,1,203.61,0.675,204.94,0.751,154,1.0,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,31.235,0.029866666666666597
2026-07-02T01:40:18.078,2754204,498,0.3990666666666667,0.5898,0.2692666666666667,93.97,5000,206.74,1,204.24,0.676,205.53,0.752,154,0.996,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,31.827,0.03073333333333328
2026-07-02T01:40:18.580,2754739,496,0.4008,0.5887999999999999,0.2664666666666667,93.97,5000,206.74,1,204.24,0.676,205.53,0.752,154,0.996,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,32.329,0.033533333333333304
2026-07-02T01:40:19.081,2755209,501,0.4033333333333333,0.589,0.2670666666666667,93.97,5000,206.74,1,204.15,0.675,205.45,0.751,154,0.998,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,32.83,0.032933333333333314
2026-07-02T01:40:19.622,2755744,497,0.4038666666666666,0.5874666666666666,0.2626666666666667,93.97,5000,206.74,1,204.15,0.675,205.45,0.751,154,0.998,0.07,2113,1,93.97,4,4 keran stabil,stable,0.3,1,0,33.371,0.037333333333333274
2026-07-02T01:40:20.189,2756321,495,0.4036,0.5874,0.2624666666666667,94.26,5000,207.38,1,204.18,0.675,205.48,0.751,154,0.997,0.07,2113,1,94.26,4,4 keran stabil,stable,0.3,1,0,33.938,0.03753333333333331
2026-07-02T01:40:20.749,2756856,497,0.4016,0.5869333333333333,0.2608666666666667,94.26,5000,207.38,1,204.18,0.675,205.48,0.751,154,0.997,0.07,2113,1,94.26,4,4 keran stabil,stable,0.3,1,0,34.498,0.0391333333333333
2026-07-02T01:40:21.327,2757433,500,0.4020666666666667,0.5887999999999999,0.266,94.26,5000,207.38,1,204.8,0.676,206.07,0.752,155,1.0,0.07,2113,1,94.26,4,4 keran stabil,stable,0.3,1,0,35.076,0.033999999999999975
2026-07-02T01:40:21.827,2757968,497,0.4022,0.5898,0.2691333333333333,94.26,5000,207.38,1,204.8,0.676,206.07,0.752,155,1.0,0.07,2113,1,94.26,4,4 keran stabil,stable,0.3,1,0,35.576,0.03086666666666671
2026-07-02T01:40:22.325,2758438,497,0.404,0.5899333333333333,0.2695333333333333,94.26,5000,207.38,1,204.88,0.676,206.14,0.752,155,0.999,0.07,2113,1,94.26,4,4 keran stabil,stable,0.3,1,0,36.074,0.030466666666666697
2026-07-02T01:40:22.823,2758973,496,0.4038,0.5901333333333334,0.2700666666666667,94.54,5000,207.99,1,204.88,0.676,206.14,0.752,155,0.999,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,36.572,0.029933333333333312
2026-07-02T01:40:23.323,2759442,492,0.4042666666666666,0.5906,0.2713333333333333,94.54,5000,207.99,1,204.89,0.677,206.15,0.753,155,0.998,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,37.072,0.028666666666666674
2026-07-02T01:40:23.824,2759977,497,0.404,0.5911333333333333,0.2732,94.54,5000,207.99,1,204.89,0.677,206.15,0.753,155,0.998,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,37.573,0.02679999999999999
2026-07-02T01:40:24.401,2760554,500,0.4016,0.5912000000000001,0.2740666666666667,94.54,5000,207.99,1,205.58,0.678,206.81,0.754,156,1.0,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,38.15,0.025933333333333308
2026-07-02T01:40:24.982,2761131,496,0.4010666666666667,0.5903333333333334,0.2718,94.54,5000,207.99,1,205.57,0.678,206.8,0.754,156,1.0,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,38.731,0.028200000000000003
2026-07-02T01:40:25.525,2761666,502,0.4,0.5902666666666666,0.2711333333333333,94.54,5000,207.99,1,205.57,0.678,206.8,0.754,156,1.0,0.07,2113,1,94.54,4,4 keran stabil,stable,0.3,1,0,39.274,0.028866666666666707
2026-07-02T01:40:26.100,2762243,491,0.401,0.5911333333333333,0.2736,94.66,5000,208.26,1,205.53,0.678,206.76,0.754,156,1.0,0.07,2113,1,94.66,4,4 keran stabil,stable,0.3,1,0,39.849,0.02639999999999998
2026-07-02T01:40:26.599,2762778,500,0.4020666666666667,0.5923999999999999,0.2778666666666666,94.66,5000,208.26,1,205.53,0.678,206.76,0.754,156,1.0,0.07,2113,1,94.66,4,4 keran stabil,stable,0.3,1,0,40.348,0.022133333333333394
2026-07-02T01:40:27.098,2763247,496,0.4025333333333333,0.5923333333333333,0.2779333333333333,94.66,5000,208.26,1,205.86,0.681,207.07,0.757,156,0.995,0.07,2113,1,94.66,4,4 keran stabil,stable,0.3,1,0,40.847,0.02206666666666668
2026-07-02T01:40:27.597,2763782,501,0.4033333333333334,0.5913333333333333,0.2746666666666666,94.66,5000,208.26,1,205.86,0.681,207.07,0.757,156,0.995,0.07,2113,1,94.66,4,4 keran stabil,stable,0.3,1,0,41.346,0.025333333333333374
2026-07-02T01:40:28.187,2764359,497,0.4032666666666667,0.5903333333333334,0.2708,94.66,5000,208.26,1,205.8,0.68,207.02,0.756,156,0.996,0.07,2113,1,94.66,4,4 keran stabil,stable,0.3,1,0,41.936,0.029200000000000004
2026-07-02T01:40:28.735,2764894,503,0.4033333333333334,0.59,0.2692,94.95,5000,208.88,1,205.8,0.68,207.02,0.756,156,0.996,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,42.484,0.030799999999999994
2026-07-02T01:40:29.300,2765471,532,0.4054,0.5908666666666667,0.2721333333333333,94.95,5000,208.88,1,205.76,0.678,206.98,0.754,156,0.999,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,43.049,0.027866666666666706
2026-07-02T01:40:29.862,2766006,502,0.4061333333333333,0.5916666666666667,0.2746,94.95,5000,208.88,1,205.76,0.678,206.98,0.754,156,0.999,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,43.611,0.025399999999999978
2026-07-02T01:40:30.413,2766583,501,0.4069333333333333,0.5910666666666666,0.2730666666666667,94.95,5000,208.88,1,206.42,0.679,207.6,0.755,156,0.995,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,44.162,0.02693333333333331
2026-07-02T01:40:30.985,2767159,504,0.4050666666666667,0.5906666666666667,0.2716,94.95,5000,208.88,1,206.37,0.678,207.56,0.754,156,0.996,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,44.734,0.02839999999999998
2026-07-02T01:40:31.504,2767694,498,0.4048666666666667,0.5903333333333334,0.2706,94.95,5000,208.88,1,206.37,0.678,207.56,0.754,156,0.996,0.07,2113,1,94.95,4,4 keran stabil,stable,0.3,1,0,45.253,0.02939999999999998
2026-07-02T01:40:32.107,2768276,509,0.4044666666666667,0.5911333333333333,0.2731333333333333,95.0,5000,209.0,1,206.39,0.68,207.58,0.756,156,0.994,0.07,2113,1,95.0,4,4 keran stabil,stable,0.3,1,0,45.856,0.026866666666666705
2026-07-02T01:40:32.607,2768811,508,0.4031333333333334,0.5910666666666666,0.2731333333333333,95.0,5000,209.0,1,206.39,0.68,207.58,0.756,156,0.994,0.07,2113,1,95.0,4,4 keran stabil,stable,0.3,1,0,46.356,0.026866666666666705
2026-07-02T01:40:33.109,2769286,502,0.4026,0.5912000000000001,0.2738,95.0,5000,209.0,1,206.52,0.68,207.7,0.756,157,0.999,0.07,2113,1,95.0,4,4 keran stabil,stable,0.3,1,0,46.858,0.0262
2026-07-02T01:40:33.614,2769821,494,0.4036666666666667,0.5915999999999999,0.2748666666666667,95.0,5000,209.0,1,206.52,0.68,207.7,0.756,157,0.999,0.07,2113,1,95.0,4,4 keran stabil,stable,0.3,1,0,47.363,0.025133333333333285
2026-07-02T01:40:34.106,2770290,513,0.4043333333333334,0.5917333333333333,0.2749333333333333,95.0,5000,209.0,1,206.52,0.679,207.7,0.755,156,0.994,0.07,2113,1,95.0,4,4 keran stabil,stable,0.3,1,0,47.855,0.02506666666666668
