pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:08:12.998,319237,510,0.40886666666666666,0.5989333333333333,0.2962666666666667,77.56,5000,170.64,1,167.29,0.829,170.46,0.903,152,0.987,0.07,21,1,77.56,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:13.497,319767,500,0.4079333333333333,0.5988666666666667,0.29613333333333336,77.49,5000,170.49,1,167.29,0.829,170.46,0.903,152,0.987,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:13.997,320242,498,0.4063333333333333,0.5977333333333333,0.29279999999999995,77.49,5000,170.49,1,167.41,0.829,170.57,0.903,152,0.986,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:14.526,320772,503,0.4060666666666667,0.5963333333333334,0.28886666666666666,77.49,5000,170.49,1,167.41,0.829,170.57,0.903,152,0.986,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:15.093,321353,510,0.40706666666666663,0.5953999999999999,0.28653333333333336,77.49,5000,170.49,1,167.11,0.828,170.29,0.902,152,0.989,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:15.632,321883,500,0.40826666666666667,0.5960666666666666,0.28826666666666667,77.49,5000,170.49,1,167.11,0.828,170.29,0.902,152,0.989,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:16.121,322357,501,0.4083333333333333,0.5963333333333334,0.289,77.49,5000,170.49,1,167.12,0.828,170.3,0.902,152,0.989,0.07,21,1,77.49,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:16.716,322993,511,0.40813333333333335,0.5968,0.29,77.95,5000,171.49,1,167.12,0.828,170.3,0.902,152,0.989,0.07,21,1,77.95,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:17.294,323574,507,0.4084,0.5988,0.29619999999999996,77.95,5000,171.49,1,167.16,0.827,170.33,0.901,152,0.99,0.07,21,1,77.95,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:17.877,324154,514,0.4092,0.5993333333333334,0.29773333333333335,77.95,5000,171.49,1,168.21,0.83,171.33,0.904,153,0.987,0.07,21,1,77.95,3,3 keran stabil,stable,0.3,1,0,
