pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-24T23:39:25.632,1812103,483,0.389,0.58,0.239,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:26.129,1812623,497,0.401,0.597,0.29,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:26.690,1813141,483,0.389,0.58,0.239,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:27.189,1813661,477,0.384,0.573,0.218,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:27.747,1814217,481,0.388,0.577,0.232,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:28.248,1814737,483,0.389,0.58,0.239,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:28.804,1815254,484,0.39,0.581,0.243,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:29.302,1815774,498,0.401,0.598,0.293,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:29.864,1816340,480,0.387,0.576,0.228,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:30.362,1816860,467,0.376,0.561,0.182,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:30.921,1817378,490,0.395,0.588,0.264,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:31.419,1817898,480,0.387,0.576,0.228,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:31.978,1818454,461,0.372,0.553,0.16,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:32.477,1818974,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
