pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase
2026-06-09T23:14:19.674,183037,608,0.470066667,0.690533333,0.571866667,90,5000,198,1,194.82,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:20.271,183612,578,0.47,0.6894,0.5688,90,5000,198,1,194.74,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:20.813,184137,570,0.4692,0.687466667,0.5628,90,5000,198,1,194.74,0.907,176,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:21.423,184764,598,0.470333333,0.689466667,0.568866667,91,5000,200.2,1,194.84,0.908,176,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:21.923,185289,603,0.4722,0.692733333,0.578333333,91,5000,200.2,1,194.84,0.908,176,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:22.422,185747,590,0.474266667,0.694866667,0.584933333,91,5000,200.2,1,196.9,0.906,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:22.918,186272,587,0.473066667,0.695333333,0.586333333,91,5000,200.2,1,196.9,0.906,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:23.478,186856,585,0.4728,0.693133333,0.580133333,91,5000,200.2,1,196.84,0.908,178,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:24.103,187430,591,0.472,0.695333333,0.586533333,91,5000,200.2,1,196.97,0.906,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:24.601,187956,588,0.473066667,0.695266667,0.586133333,91,5000,200.2,1,196.97,0.906,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:25.147,188478,585,0.472133333,0.6972,0.591666667,91,5000,200.2,1,197.03,0.905,177,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:25.646,189003,593,0.471866667,0.693733333,0.5808,91,5000,200.2,1,197.03,0.905,177,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:26.212,189565,578,0.474933333,0.694666667,0.583533333,91,5000,200.2,1,196.97,0.907,178,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:26.707,190090,587,0.4738,0.6928,0.577533333,91,5000,200.2,1,196.97,0.907,178,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:27.211,190570,584,0.473666667,0.692933333,0.578,91,5000,200.2,1,196.84,0.907,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:27.725,191095,567,0.4688,0.692733333,0.577733333,91,5000,200.2,1,196.84,0.907,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:28.292,191679,586,0.4714,0.693333333,0.579866667,91,5000,200.2,1,196.77,0.907,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:28.863,192204,598,0.471533333,0.6946,0.5842,91,5000,200.2,1,196.77,0.907,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:29.413,192779,588,0.473,0.693866667,0.581866667,91,5000,200.2,1,196.82,0.908,178,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:29.930,193304,618,0.475133333,0.694466667,0.583133333,91,5000,200.2,1,196.82,0.908,178,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:30.421,193826,593,0.4758,0.693266667,0.5796,91,5000,200.2,1,196.86,0.906,178,0.998,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:30.987,194351,590,0.4752,0.693333333,0.5798,91,5000,200.2,1,196.86,0.906,178,0.998,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:31.547,194913,592,0.473333333,0.693466667,0.580733333,91,5000,200.2,1,196.83,0.907,178,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:32.106,195487,586,0.471866667,0.6934,0.5806,91,5000,200.2,1,196.83,0.908,178,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:32.605,196013,586,0.4718,0.694733333,0.584733333,91,5000,200.2,1,196.83,0.908,178,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:33.166,196535,578,0.477266667,0.6958,0.5878,91,5000,200.2,1,197,0.908,178,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:33.666,197060,617,0.482733333,0.696933333,0.5908,91,5000,200.2,1,197,0.908,178,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:34.255,197623,589,0.4832,0.6954,0.5862,92,5000,202.4,1,196.94,0.905,177,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:34.756,198148,593,0.479733333,0.696733333,0.590133333,92,5000,202.4,1,196.94,0.905,177,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:35.258,198627,587,0.477333333,0.698333333,0.594866667,92,5000,202.4,1,199.12,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:35.845,199257,586,0.476866667,0.7016,0.604733333,92,5000,202.4,1,199.12,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:36.419,199832,595,0.476266667,0.701666667,0.6048,92,5000,202.4,1,199.26,0.907,180,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:36.945,200357,588,0.478466667,0.700933333,0.602733333,92,5000,202.4,1,199.26,0.907,180,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:37.466,200879,592,0.477533333,0.698466667,0.595333333,92,5000,202.4,1,199.14,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:38.016,201404,628,0.4796,0.697666667,0.593133333,92,5000,202.4,1,199.14,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:38.533,201966,590,0.478333333,0.698133333,0.594533333,92,5000,202.4,1,199.14,0.906,179,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:39.126,202540,595,0.4802,0.699733333,0.599,92,5000,202.4,1,199.14,0.905,179,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:39.690,203066,594,0.4768,0.699133333,0.597733333,92,5000,202.4,1,199.14,0.905,179,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:40.286,203693,589,0.4806,0.699733333,0.5996,92,5000,202.4,1,199.33,0.904,179,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:40.797,204218,585,0.479466667,0.700133333,0.600933333,92,5000,202.4,1,199.33,0.904,179,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:41.346,204780,596,0.480866667,0.701666667,0.605,92,5000,202.4,1,199.28,0.905,179,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:41.886,205305,592,0.476866667,0.701,0.602933333,92,5000,202.4,1,199.28,0.905,179,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:42.460,205880,598,0.477733333,0.7036,0.610533333,92,5000,202.4,1,199.19,0.906,180,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:42.986,206405,586,0.4754,0.702133333,0.6062,92,5000,202.4,1,199.19,0.906,180,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:43.481,206927,636,0.477266667,0.701933333,0.605733333,92,5000,202.4,1,199.27,0.908,180,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:44.045,207452,593,0.476266667,0.698266667,0.594933333,92,5000,202.4,1,199.27,0.908,180,0.994,0.01,37,0,0,0,0 keran stabil,stable
