pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:24:19.115,167776,408,0.20126666666666668,0.22893333333333332,0.36926666666666663,50.0,5000,110.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:19.680,168301,414,0.31120000000000003,0.3920666666666667,0.37546666666666667,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:20.184,168826,421,0.4222666666666667,0.5542,0.37900000000000006,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:20.750,169368,420,0.33480000000000004,0.494,0.012733333333333334,50.0,5000,110.0,1,0.0,0.0,0.0,0.024,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:21.267,169893,416,0.3370666666666667,0.4934,0.009933333333333332,50.0,5000,110.0,1,0.0,0.0,0.0,0.024,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:21.770,170416,418,0.3373333333333334,0.49393333333333334,0.010666666666666666,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:22.269,170941,394,0.32920000000000005,0.49166666666666664,0.011000000000000001,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:22.774,171398,418,0.32780000000000004,0.49046666666666666,0.010866666666666667,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:23.274,171923,406,0.32553333333333334,0.4892,0.01,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:23.772,172393,426,0.32693333333333335,0.4895333333333333,0.01,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:24.273,172918,410,0.3354666666666667,0.49346666666666666,0.011733333333333335,50.0,5000,110.0,1,0.0,0.0,0.0,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:24.770,173440,412,0.33540000000000003,0.4936,0.011733333333333335,50.0,5000,110.0,1,0.0,0.0,0.78,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:25.332,173965,418,0.3346,0.49273333333333336,0.011533333333333333,50.0,5000,110.0,1,0.0,0.0,0.78,0.0,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:25.895,174527,418,0.33553333333333335,0.49179999999999996,0.009533333333333333,50.0,5000,110.0,1,0.0,0.0,7.97,0.025,0,0.0,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:26.458,175101,422,0.33393333333333336,0.4915333333333333,0.009399999999999999,50.0,5000,110.0,1,6.97,0.0,18.26,0.08,1,0.684,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:26.960,175630,418,0.3337333333333333,0.49233333333333335,0.009533333333333333,50.0,5000,110.0,1,6.97,0.0,18.26,0.08,1,0.684,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:27.459,176106,398,0.33253333333333335,0.492,0.009733333333333333,50.0,5000,110.0,1,7.5,0.0,18.77,0.083,1,0.641,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:27.964,176636,419,0.3360666666666667,0.49246666666666666,0.0098,50.0,5000,110.0,1,7.5,0.0,18.77,0.083,1,0.641,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:28.464,177111,418,0.3363333333333333,0.4938666666666666,0.010066666666666666,50.0,5000,110.0,1,16.42,0.049,27.24,0.134,3,0.821,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:28.967,177641,435,0.33640000000000003,0.49420000000000003,0.010466666666666668,50.0,5000,110.0,1,16.42,0.049,27.24,0.134,3,0.821,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:29.468,178116,425,0.3376,0.49393333333333334,0.010266666666666667,50.0,5000,110.0,1,29.89,0.125,40.02,0.209,7,0.836,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:29.969,178646,424,0.33753333333333335,0.4935333333333333,0.0104,50.0,5000,110.0,1,29.89,0.125,40.02,0.209,7,0.836,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:30.469,179120,419,0.3392666666666667,0.49266666666666664,0.011333333333333332,50.0,5000,110.0,1,39.58,0.181,49.22,0.264,12,0.923,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:30.967,179651,437,0.33973333333333333,0.49426666666666663,0.011399999999999999,50.0,5000,110.0,1,39.58,0.181,49.22,0.264,12,0.923,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:31.465,180125,420,0.3387333333333334,0.4935333333333333,0.012,50.0,5000,110.0,1,51.99,0.253,61.0,0.335,19,0.929,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:31.967,180655,346,0.33386666666666664,0.493,0.011000000000000001,50.0,5000,110.0,1,51.99,0.253,61.0,0.335,19,0.929,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:32.467,181130,417,0.3330666666666667,0.4921333333333333,0.010933333333333333,50.0,5000,110.0,1,79.08,0.412,86.72,0.492,40,0.937,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:32.966,181660,418,0.33260000000000006,0.4921333333333333,0.01,50.0,5000,110.0,1,79.08,0.412,86.72,0.492,40,0.937,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:33.466,182135,420,0.3314666666666667,0.4920666666666667,0.01,50.0,5000,110.0,1,99.35,0.533,105.96,0.611,61,0.942,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:33.969,182665,420,0.3362,0.4932666666666667,0.010733333333333334,50.0,5000,110.0,1,99.35,0.533,105.96,0.611,61,0.942,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:34.466,183139,423,0.3373333333333334,0.4937333333333333,0.010733333333333334,50.0,5000,110.0,1,104.98,0.566,111.31,0.644,68,0.948,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:34.969,183670,421,0.33813333333333334,0.49393333333333334,0.010333333333333333,50.0,5000,110.0,1,104.98,0.566,111.31,0.644,68,0.948,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:35.556,184251,421,0.3377333333333334,0.494,0.009666666666666665,50.0,5000,110.0,1,106.05,0.572,112.32,0.65,69,0.945,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:36.062,184781,414,0.3360666666666667,0.49279999999999996,0.009733333333333333,50.0,5000,110.0,1,106.05,0.572,112.32,0.65,69,0.945,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:36.586,185256,422,0.3360666666666667,0.49246666666666666,0.01,50.0,5000,110.0,1,106.92,0.576,113.15,0.654,70,0.945,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:37.081,185786,408,0.332,0.491,0.0104,50.0,5000,110.0,1,106.92,0.576,113.15,0.654,70,0.945,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:37.571,186260,412,0.3326,0.4918666666666667,0.010333333333333333,50.0,5000,110.0,1,106.88,0.575,113.11,0.653,70,0.947,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:38.185,186897,413,0.3316666666666667,0.49126666666666663,0.009933333333333332,65.0,5000,143.0,1,106.88,0.575,113.11,0.653,70,0.947,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:38.758,187477,440,0.3394666666666667,0.4957333333333333,0.014066666666666667,65.0,5000,143.0,1,131.4,0.733,136.39,0.808,107,0.97,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:39.299,188007,438,0.34600000000000003,0.505,0.033,65.0,5000,143.0,1,131.4,0.733,136.39,0.808,107,0.97,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:39.800,188482,427,0.3498,0.511,0.040466666666666665,65.0,5000,143.0,1,139.07,0.723,143.67,0.799,112,0.975,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:40.296,189012,423,0.35126666666666667,0.5143333333333333,0.04666666666666666,65.0,5000,143.0,1,139.07,0.723,143.67,0.799,112,0.975,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:40.796,189487,437,0.3495333333333333,0.5112,0.03793333333333334,65.0,5000,143.0,1,139.49,0.734,144.07,0.809,114,0.978,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:41.297,190017,427,0.34726666666666667,0.5088,0.03106666666666667,65.0,5000,143.0,1,139.49,0.734,144.07,0.809,114,0.978,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:41.803,190492,450,0.3505333333333333,0.5124,0.0406,65.0,5000,143.0,1,139.26,0.707,143.85,0.783,110,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:42.331,191022,450,0.35373333333333334,0.5179333333333334,0.055799999999999995,65.0,5000,143.0,1,139.26,0.707,143.85,0.783,110,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:42.878,191602,434,0.35873333333333335,0.5250666666666667,0.07626666666666666,65.0,5000,143.0,1,139.12,0.704,143.72,0.78,109,0.972,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:43.437,192187,440,0.3578666666666666,0.5241333333333333,0.07353333333333333,65.0,5000,143.0,1,139.09,0.751,143.69,0.826,116,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:43.971,192718,444,0.35606666666666664,0.5208666666666667,0.06453333333333333,65.0,5000,143.0,1,139.09,0.751,143.69,0.826,116,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:44.565,193304,447,0.35419999999999996,0.5168,0.05313333333333333,65.0,5000,143.0,1,139.02,0.744,143.62,0.819,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:45.130,193834,433,0.35286666666666666,0.5152666666666667,0.05053333333333333,65.0,5000,143.0,1,139.02,0.744,143.62,0.819,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:45.659,194415,437,0.35233333333333333,0.5154666666666666,0.0506,65.0,5000,143.0,1,139.07,0.746,143.67,0.821,115,0.974,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:46.219,194945,442,0.3485333333333333,0.5142,0.04906666666666667,65.0,5000,143.0,1,139.07,0.746,143.67,0.821,115,0.974,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:46.783,195525,460,0.351,0.5159333333333334,0.05206666666666667,65.0,5000,143.0,1,139.01,0.744,143.61,0.819,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:47.346,196055,431,0.35206666666666664,0.5167333333333334,0.05333333333333334,65.0,5000,143.0,1,139.01,0.744,143.61,0.819,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:47.909,196636,429,0.3549333333333333,0.5176666666666667,0.05346666666666667,65.0,5000,143.0,1,139.1,0.745,143.7,0.82,115,0.975,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:48.472,197216,435,0.35259999999999997,0.5174,0.0526,65.0,5000,143.0,1,139.09,0.745,143.69,0.82,115,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:49.004,197747,438,0.3510666666666667,0.5164666666666666,0.050333333333333334,65.0,5000,143.0,1,139.09,0.745,143.69,0.82,115,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:49.505,198221,442,0.35046666666666665,0.5163333333333333,0.0506,65.0,5000,143.0,1,139.14,0.744,143.73,0.819,115,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:50.006,198752,444,0.3527333333333333,0.5155333333333334,0.04753333333333333,65.0,5000,143.0,1,139.14,0.744,143.73,0.819,115,0.976,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:50.511,199226,438,0.35006666666666664,0.5148666666666667,0.047266666666666665,65.0,5000,143.0,1,139.05,0.743,143.65,0.818,115,0.978,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:51.013,199756,435,0.34919999999999995,0.5137333333333334,0.044333333333333336,65.0,5000,143.0,1,139.05,0.743,143.65,0.818,115,0.978,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:51.513,200230,439,0.3484,0.5129333333333334,0.04293333333333334,65.0,5000,143.0,1,139.08,0.743,143.68,0.818,114,0.969,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:52.012,200761,445,0.3506666666666666,0.5138,0.04426666666666666,65.0,5000,143.0,1,139.08,0.743,143.68,0.818,114,0.969,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:52.510,201235,444,0.35126666666666667,0.5121333333333333,0.04373333333333333,65.0,5000,143.0,1,138.98,0.742,143.58,0.817,114,0.971,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:53.010,201766,440,0.351,0.5130666666666667,0.045000000000000005,65.0,5000,143.0,1,138.98,0.742,143.58,0.817,114,0.971,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:53.511,202240,439,0.35093333333333326,0.5108666666666667,0.0422,65.0,5000,143.0,1,139.16,0.743,143.75,0.818,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:54.015,202771,439,0.35059999999999997,0.5126000000000001,0.0428,65.0,5000,143.0,1,139.16,0.743,143.75,0.818,115,0.977,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:24:54.515,203245,434,0.3485333333333333,0.5119333333333334,0.040799999999999996,65.0,5000,143.0,1,139.21,0.742,143.8,0.817,115,0.978,0.07,166,0,0.0,2,2 keran stabil,stable,0.3,1,0,
